Marybe SRL,,,,,,,,,,,,,,,,,,,,
Tucumán 20,,,,,,,,,,,,,,,,,,,,CTRL+R  Genera Revisar
290726 1017,,,,,,,,,,,,,,,,,,,,CTRL+N  Hoja Ofertas
,,,,,,,,,,,,,,,,,,,,CTRL+P  Copia Pedido
,, ,,,,,,,,,,,,,,,,,,
Codigo,Descripcion,Rubro,Proveedor,Publico,Oferta,,,,,,,,,,,,,,,
7509552923995,NUTRISSE COLORACION 52 CHOCOLATISIMO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923988,NUTRISSE COLORACION 53 CAFÉ AMARETTO CASTAÑO CLARO DORADO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552810905,NUTRISSE COLORACION 55 AVELLANA,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923964,NUTRISSE COLORACION 57 AMBAR CASTAÑO CLARO DORADO CAOBA,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923933,NUTRISSE COLORACION 60 CAPUCCINO RUBIO OSCURO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923650,NUTRISSE COLORACION 60 CAPUCCINO RUBIO OSCURO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.500,00",,,,,,,,,,,,,,,,
7509552923926,NUTRISSE COLORACION 61 CENTENO RUBIO OSCURO CENIZA,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923919,NUTRISSE COLORACION 63 CARAMELO RUBIO OSCURO DORADO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552810981,NUTRISSE COLORACION 6646 COBRIZO RUBI,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923728,NUTRISSE COLORACION 6646 COBRIZO RUBI,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923711,NUTRISSE COLORACION 6660 MANZANA RUBIO OSCURO ROJIZO PROFUNDO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
